Date,Time,Ave AirTemp (degC),Ave Humidity (%),Min WndSpd (m/s),Ave WndSpd (m/s),Max WndSpd (m/s),Ave WndDir (deg),Ave Sigma (deg),Total Rain (mm),Ave GSR (w/m²),Min Battery (V),Ave Battery (V),Max Battery (V),Ave DeltaT (degC)
13/09/2014,16:40:00,20.2,55.4,0.29,1.89,5.07,112.5,27.9,0,89,13.8,13.8,13.8,5.5
13/09/2014,16:45:00,20.2,55.5,0,1.19,3.87,128.5,24.8,0,91,13.8,13.8,13.9,5.4
13/09/2014,16:50:00,20.1,55.6,0.14,1.08,2.68,76.6,33.1,0,109,13.8,13.9,13.9,5.4
13/09/2014,16:55:00,20.2,55.4,0,0.5,1.63,73.9,68.9,0,139,13.9,13.9,13.9,5.5
13/09/2014,17:00:00,20.3,54.9,0,0.58,1.79,94.7,38.4,0,147,13.9,13.9,13.9,5.5
13/09/2014,17:05:00,20.4,54.5,0,0.76,2.53,35.1,44.7,0,134,13.5,13.8,13.9,5.6
13/09/2014,17:10:00,20.3,54,0,1.32,3.28,89.4,57.7,0,141,13.9,13.9,13.9,5.7
13/09/2014,17:15:00,20.4,53.6,0.14,1.11,3.43,357.7,63.5,0,107,13.9,13.9,13.9,5.7
13/09/2014,17:20:00,20.3,54,0,0.92,2.38,342.4,28.3,0,60,13.8,13.9,13.9,5.7
13/09/2014,17:25:00,20.2,54.8,0.14,1.63,3.73,16.6,59.4,0,44,13.6,13.8,13.9,5.5
13/09/2014,17:30:00,20,55.5,0.14,1.12,3.43,54.5,57.8,0,48,13.6,13.6,13.6,5.4
13/09/2014,17:35:00,20,55.8,0,0.79,2.38,63.5,44,0,50,13.5,13.6,13.6,5.4
13/09/2014,17:40:00,19.9,56.1,0.14,1.02,2.68,347.8,87.4,0,42,13.5,13.5,13.5,5.3
13/09/2014,17:45:00,19.8,56.4,0,1.39,3.43,72.8,76.1,0,40,13.4,13.4,13.5,5.3
13/09/2014,17:50:00,19.8,56.6,0.29,1.33,3.13,51.9,66.2,0,43,13.4,13.4,13.4,5.2
13/09/2014,17:55:00,19.7,56.7,0.14,1.19,2.98,79.5,61.9,0,45,13.4,13.4,13.4,5.2
13/09/2014,18:00:00,19.7,56.8,0.14,1.25,3.87,78.2,56,0,50,13.4,13.5,13.5,5.2
13/09/2014,18:05:00,19.6,58.3,0.44,1.7,5.07,112.6,43.7,0,50,13.3,13.4,13.5,5
13/09/2014,18:10:00,19.4,59.6,0,1.3,2.98,107.9,53.5,0,50,13.5,13.5,13.5,4.8
13/09/2014,18:15:00,19.3,59.9,0,1.12,2.68,61,72.6,0,50,13.5,13.6,13.7,4.7
13/09/2014,18:20:00,19.3,60.3,0,0.77,3.28,130.1,30.8,0,50,13.7,13.9,13.9,4.7
13/09/2014,18:25:00,19.2,60.3,0,1.45,4.48,82.2,90.8,0,40,13.5,13.7,13.9,4.7
13/09/2014,18:30:00,19,60.6,0.14,1.52,4.48,79.2,70.3,0,37,13.4,13.5,13.5,4.6
13/09/2014,18:35:00,19,60.8,0.14,1.3,5.07,116.5,42.7,0,35,13.4,13.4,13.4,4.6
13/09/2014,18:40:00,19,60.6,0.14,1.96,5.52,97.6,60.9,0,32,13.4,13.4,13.4,4.6
13/09/2014,18:45:00,18.9,60.9,0.14,1.18,3.58,46.3,86.2,0,26,13.3,13.3,13.4,4.6
13/09/2014,18:50:00,18.8,61.5,0,1.06,3.43,55.6,89,0,21,13.3,13.3,13.3,4.5
13/09/2014,18:55:00,18.8,62.1,0,0.79,2.53,111.5,58.8,0,16,13.3,13.3,13.3,4.4
13/09/2014,19:00:00,18.6,63.4,0.14,1.99,5.67,112.1,37.4,0,11,13.2,13.3,13.3,4.2
13/09/2014,19:05:00,18.6,64.5,0.29,1.44,4.17,118.7,33.9,0,8,13.2,13.2,13.3,4.1
13/09/2014,19:10:00,18.5,64.8,0.14,1.44,4.48,99.2,34.8,0,5,13.2,13.2,13.2,4
13/09/2014,19:15:00,18.4,65.2,0,0.76,2.38,48.8,85.9,0,2,13.2,13.2,13.2,4
13/09/2014,19:20:00,18.4,65.5,0.14,1.18,5.07,342.9,73.8,0,1,13.2,13.2,13.2,3.9
13/09/2014,19:25:00,18.3,65.6,0.29,1.31,2.83,0.5,67.7,0,1,13.2,13.2,13.2,3.9
13/09/2014,19:30:00,18.3,65.9,0,0.85,2.24,8.7,40.1,0,1,13.2,13.2,13.2,3.9
13/09/2014,19:35:00,18.1,66.2,0,1.2,3.58,99.8,79.6,0,1,13.2,13.2,13.2,3.8
13/09/2014,19:40:00,18,67,0.14,1.1,2.38,90,78.1,0,1,13.2,13.2,13.2,3.7
13/09/2014,19:45:00,17.9,67.5,0,0.99,3.13,106.5,50.5,0,1,13.2,13.2,13.2,3.6
13/09/2014,19:50:00,17.7,67.9,0,1.16,4.62,89.4,38.5,0,1,13.2,13.2,13.2,3.6
13/09/2014,19:55:00,17.6,68.5,0,0.9,2.98,82.1,37.1,0,1,13.2,13.2,13.2,3.5
13/09/2014,20:00:00,17.6,69,0,0.99,3.73,110.8,38,0,1,13.2,13.2,13.2,3.4
13/09/2014,20:05:00,17.5,69.5,0,1.1,3.13,71.3,39.3,0,1,13.1,13.2,13.2,3.4
13/09/2014,20:10:00,17.5,69.8,0.14,1.23,2.98,46.3,86.6,0,1,13.2,13.2,13.2,3.3
13/09/2014,20:15:00,17.4,70.2,0.14,0.81,2.08,32.8,51.3,0,1,13.2,13.2,13.2,3.3
13/09/2014,20:20:00,17.4,70.3,0,0.87,2.68,312.1,66.3,0,1,13.2,13.2,13.2,3.3
13/09/2014,20:25:00,17.4,70.4,0,0.77,3.73,318.6,42,0,1,13.2,13.2,13.2,3.2
13/09/2014,20:30:00,17.2,70.7,0,1.22,4.32,319.8,74.7,0,1,13.2,13.2,13.2,3.2
13/09/2014,20:35:00,17.1,71.3,0.29,1.36,4.77,37,71.9,0,1,13.2,13.2,13.2,3.1
13/09/2014,20:40:00,17,71.3,0,1.37,3.73,24.3,72.4,0,1,13.2,13.2,13.2,3.1
13/09/2014,20:45:00,17,71.5,0,1.63,4.17,38.5,67.8,0,1,13.2,13.2,13.2,3.1
13/09/2014,20:50:00,16.9,72,0.14,1.42,4.32,28.1,67.5,0,1,13.2,13.2,13.2,3
13/09/2014,20:55:00,16.8,72.5,0,1.23,3.87,98,60.5,0,1,13.2,13.2,13.2,2.9
13/09/2014,21:00:00,16.8,72.8,0,1.16,3.87,44.7,69.8,0,1,13.2,13.2,13.2,2.9
13/09/2014,21:05:00,16.7,72.6,0,1.3,3.58,49.6,78.8,0,1,13.1,13.2,13.2,2.9
13/09/2014,21:10:00,16.7,72.6,0,1.03,3.13,105.7,80.3,0,1,13.2,13.2,13.2,2.9
13/09/2014,21:15:00,16.7,72.7,0,1.21,3.73,7.6,61.6,0,1,13.2,13.2,13.2,2.9
13/09/2014,21:20:00,16.7,72.6,0,1.73,3.87,44.6,74.8,0,1,13.2,13.2,13.2,2.9
13/09/2014,21:25:00,16.6,72.6,0,1.18,3.28,15.1,64.5,0,1,13.2,13.2,13.2,2.9
13/09/2014,21:30:00,16.7,72.6,0,0.74,2.38,18.2,33.4,0,1,13.2,13.2,13.2,2.9
13/09/2014,21:35:00,16.6,72.3,0.14,1.2,3.58,35.7,62.8,0,1,13.2,13.2,13.2,3
13/09/2014,21:40:00,16.5,72,0.14,1.38,3.28,3.2,72.7,0,1,13.2,13.2,13.2,3
13/09/2014,21:45:00,16.5,72,0,1,2.83,3.3,46.7,0,1,13.2,13.2,13.2,3
13/09/2014,21:50:00,16.4,71.9,0.74,1.82,3.58,345.4,26.2,0,1,13.2,13.2,13.2,3
13/09/2014,21:55:00,16.3,72.2,0.14,1.32,3.73,331.1,29.4,0,1,13.2,13.2,13.2,2.9
13/09/2014,22:00:00,16.2,71.8,0,1.31,3.43,4.7,79.4,0,1,13.2,13.2,13.2,3
13/09/2014,22:05:00,16.1,71.6,0.14,1.07,3.28,331,45,0,1,13.1,13.1,13.2,3
13/09/2014,22:10:00,16.1,71.2,0.14,1.54,3.73,350.2,45.8,0,1,13.2,13.2,13.2,3
13/09/2014,22:15:00,16,71.8,0.14,0.98,2.38,339.9,23.2,0,1,13.1,13.2,13.2,3
13/09/2014,22:20:00,16,72.5,0.14,1.05,2.98,343.6,28.5,0,1,13.1,13.2,13.2,2.9
13/09/2014,22:25:00,15.8,73.1,0.14,1.41,2.98,346.3,33.2,0,1,13.1,13.2,13.2,2.8
13/09/2014,22:30:00,15.8,73.3,0.14,0.94,2.24,347.9,42.3,0,1,13.1,13.2,13.2,2.8
13/09/2014,22:35:00,15.8,73,0,1.33,2.98,332.7,29.7,0,1,13.1,13.2,13.2,2.8
13/09/2014,22:40:00,15.7,73,0,0.95,2.53,315.2,33,0,1,13.1,13.2,13.2,2.8
13/09/2014,22:45:00,15.7,73.2,0,0.66,2.08,56.2,81.8,0,1,13.1,13.2,13.2,2.8
13/09/2014,22:50:00,15.6,73.4,0,0.73,3.13,328.1,25.8,0,1,13.1,13.2,13.2,2.7
13/09/2014,22:55:00,15.6,73.5,0.14,0.81,2.08,328.2,18.3,0,1,13.1,13.2,13.2,2.7
13/09/2014,23:00:00,15.6,73.4,0.14,1.1,2.68,333.9,48.7,0,1,13.1,13.2,13.2,2.7
13/09/2014,23:05:00,15.5,73.4,0,0.82,2.83,358.8,61,0,1,13,13.1,13.2,2.7
13/09/2014,23:10:00,15.5,73.6,0.29,1.16,2.68,350.2,23.1,0,1,13.1,13.1,13.2,2.7
13/09/2014,23:15:00,15.4,74.5,0.44,1.25,2.53,342.2,31.5,0,1,13.1,13.1,13.2,2.6
13/09/2014,23:20:00,15.3,75.4,0.44,1.88,3.73,352.5,34.1,0,1,13.1,13.1,13.2,2.5
13/09/2014,23:25:00,15.2,76.1,0.59,2.09,4.77,339.1,24.6,0,1,13.1,13.1,13.2,2.4
13/09/2014,23:30:00,15.1,76.4,0.44,1.58,3.73,347.3,25.6,0,1,13.1,13.1,13.1,2.4
13/09/2014,23:35:00,15.1,76.7,0.14,1.51,4.77,352.3,44.8,0,1,13.1,13.2,13.2,2.4
13/09/2014,23:40:00,15.1,77,0,1.11,3.73,348.4,27.4,0,1,13.2,13.2,13.2,2.3
13/09/2014,23:45:00,15,77.1,0.14,1.35,3.28,346.9,27.3,0,1,13.2,13.2,13.2,2.3
13/09/2014,23:50:00,15,77.2,0,1.23,3.28,341.8,22.6,0,1,13.1,13.1,13.1,2.3
13/09/2014,23:55:00,14.9,77.4,0.14,0.86,2.53,339,11.3,0,1,13.1,13.1,13.1,2.3
14/09/2014,00:00:00,14.9,77.4,0.14,1.31,2.98,342.3,24.5,0,1,13.1,13.1,13.1,2.3
14/09/2014,00:05:00,14.8,77.7,0.14,1.12,2.83,345.8,30.9,0,1,13,13.1,13.1,2.2
14/09/2014,00:10:00,14.7,77.8,0.14,1.73,3.87,339.5,26.1,0,1,13.1,13.1,13.1,2.2
14/09/2014,00:15:00,14.7,78.1,0.14,1.62,4.03,354.8,28.3,0,1,13.1,13.1,13.1,2.2
14/09/2014,00:20:00,14.7,78.2,0,1.35,2.98,355.9,32.6,0,1,13.1,13.1,13.1,2.2
14/09/2014,00:25:00,14.7,78.2,0.14,1.22,2.83,341.2,33.8,0,1,13.1,13.1,13.1,2.2
14/09/2014,00:30:00,14.6,78.2,0.14,1.16,3.13,351.1,32.6,0,1,13.1,13.1,13.1,2.2
14/09/2014,00:35:00,14.6,78.4,0.14,1.13,3.73,346.1,20.5,0,1,13.1,13.1,13.1,2.1
14/09/2014,00:40:00,14.6,78.5,0.14,1.48,4.03,352,36.2,0,1,13.1,13.1,13.1,2.1
14/09/2014,00:45:00,14.5,78.7,0.14,1.26,2.98,342.5,35.2,0,1,13.1,13.1,13.1,2.1
14/09/2014,00:50:00,14.5,78.8,0.14,0.98,2.98,340.5,55.4,0,1,13.1,13.1,13.1,2.1
14/09/2014,00:55:00,14.5,78.8,0,0.85,2.53,316.5,23.8,0,1,13.1,13.1,13.1,2.1
14/09/2014,01:00:00,14.5,79,0,0.97,2.98,339.8,30.4,0,1,13.1,13.1,13.1,2.1
14/09/2014,01:05:00,14.5,79.2,0,1.51,3.73,338.7,26.9,0,1,13,13.1,13.1,2.1
14/09/2014,01:10:00,14.4,79.3,0.14,1.34,3.43,353.6,29.1,0,1,13.1,13.1,13.1,2
14/09/2014,01:15:00,14.5,79.4,0,0.76,2.38,9.6,31.9,0,1,13.1,13.1,13.1,2
14/09/2014,01:20:00,14.4,79.5,0.14,1.15,2.83,342.3,31,0,1,13.1,13.1,13.1,2
14/09/2014,01:25:00,14.4,79.7,0,0.93,2.53,345,34.5,0,1,13.1,13.1,13.1,2
14/09/2014,01:30:00,14.4,79.8,0,1.21,2.68,359.1,43,0,1,13.1,13.1,13.1,2
14/09/2014,01:35:00,14.3,80.1,0.14,1.55,4.03,343,22.3,0,1,13.1,13.1,13.1,2
14/09/2014,01:40:00,14.2,80.4,0,1.28,3.43,329.1,27.6,0,1,13.1,13.1,13.1,1.9
14/09/2014,01:45:00,14.1,80.7,0.14,1.2,2.98,342,20.1,0,1,13.1,13.1,13.1,1.9
14/09/2014,01:50:00,14.2,80.6,0.29,1.46,4.17,333.9,34.4,0,1,13.1,13.1,13.1,1.9
14/09/2014,01:55:00,14.2,80.7,0.29,1.43,3.87,352.6,26.2,0,1,13.1,13.1,13.1,1.9
14/09/2014,02:00:00,14.1,80.9,0.14,1.22,2.68,345.7,24.7,0,1,13.1,13.1,13.1,1.9
14/09/2014,02:05:00,14.1,81,0,1.23,2.53,347.9,25.5,0,1,13,13.1,13.1,1.8
14/09/2014,02:10:00,13.9,81.4,0,1.23,2.38,337.8,18.5,0,1,13.1,13.1,13.1,1.8
14/09/2014,02:15:00,13.8,81.8,0.59,1.54,2.53,340.8,20.7,0,1,13.1,13.1,13.1,1.8
14/09/2014,02:20:00,13.8,81.8,0.14,0.91,2.08,325.1,29.7,0,1,13.1,13.1,13.1,1.8
14/09/2014,02:25:00,13.9,81.7,0.29,1.15,2.24,328.4,24.9,0,1,13.1,13.1,13.1,1.8
14/09/2014,02:30:00,13.9,81.9,0.29,1.15,2.08,332.3,11.1,0,1,13.1,13.1,13.1,1.7
14/09/2014,02:35:00,13.8,82,0,0.58,1.34,326.4,13,0,1,13.1,13.1,13.1,1.7
14/09/2014,02:40:00,13.8,82.3,0,0.75,1.79,347.9,21.3,0,1,13.1,13.1,13.1,1.7
14/09/2014,02:45:00,13.8,82.4,0.14,0.95,1.93,355.3,10.4,0,1,13.1,13.1,13.1,1.7
14/09/2014,02:50:00,13.8,82.4,0,0.56,2.24,311.5,44.6,0,1,13,13.1,13.1,1.7
14/09/2014,02:55:00,13.8,82.5,0,0.72,2.08,322.5,19.9,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:00:00,13.9,82.5,0,0.94,1.79,339.1,28.3,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:05:00,13.9,82.6,0.29,0.91,1.79,351.7,20.9,0,1,13,13.1,13.1,1.7
14/09/2014,03:10:00,13.9,82.6,0,1.12,2.08,338.6,12.3,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:15:00,13.9,82.6,0,0.52,1.49,329.1,29.1,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:20:00,13.9,82.6,0.14,0.8,2.08,345.4,25.7,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:25:00,13.9,82.5,0,0.62,1.49,323.8,2.7,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:30:00,13.9,82.6,0,0.51,1.49,323.9,3.9,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:35:00,13.9,82.7,0,0.7,2.08,323.4,2.3,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:40:00,13.9,82.8,0,0.73,1.79,329.2,3.6,0,1,13.1,13.1,13.1,1.7
14/09/2014,03:45:00,14,82.8,0,0.61,1.49,331.8,5.8,0,1,13,13,13.1,1.7
14/09/2014,03:50:00,14,82.8,0,0.93,1.79,333.1,15.7,0,1,13,13,13.1,1.7
14/09/2014,03:55:00,13.9,83,0,0.63,1.49,331.4,3.1,0,1,13,13,13.1,1.6
14/09/2014,04:00:00,13.9,83.2,0,0.68,1.79,327.9,4.3,0,1,13,13,13.1,1.6
14/09/2014,04:05:00,13.9,83.5,0.29,1.07,2.08,335.2,10.7,0,1,12.9,13,13.1,1.6
14/09/2014,04:10:00,13.9,83.5,0.14,1.01,2.24,338.6,14.9,0,1,13,13,13.1,1.6
14/09/2014,04:15:00,13.9,83.7,0,0.83,2.53,316.7,19,0,1,13,13,13.1,1.6
14/09/2014,04:20:00,14,83.6,0.44,1.33,2.08,333.2,13.3,0,1,13,13,13.1,1.6
14/09/2014,04:25:00,14,83.7,0.14,1.06,2.38,328.1,22.3,0,1,13,13,13.1,1.6
14/09/2014,04:30:00,14.1,83.6,0.29,1.13,2.24,334.2,10.8,0,1,13,13,13.1,1.6
14/09/2014,04:35:00,14.1,83.8,0,0.79,2.68,336.4,7.9,0,1,13,13,13,1.6
14/09/2014,04:40:00,14.1,83.8,0.14,1.18,2.24,350.4,18.2,0,1,13,13,13,1.6
14/09/2014,04:45:00,14.1,84.1,0.29,1.35,2.38,338.5,13.2,0,1,13,13,13,1.5
14/09/2014,04:50:00,14.1,84.3,0,0.86,2.08,338.1,22.4,0,1,13,13,13,1.5
14/09/2014,04:55:00,14.1,84.6,0.44,1.33,2.68,337.4,20.3,0,1,13,13,13,1.5
14/09/2014,05:00:00,14.1,84.9,0.14,1.23,2.24,339.3,9.2,0,1,13,13,13,1.5
14/09/2014,05:05:00,14,85.1,0,0.86,1.79,336,20.8,0,1,12.9,13,13,1.4
14/09/2014,05:10:00,14.1,85.2,0,1.06,3.43,329.9,14.1,0,1,13,13,13,1.4
14/09/2014,05:15:00,14.1,85.3,0,0.87,2.24,345,14.5,0,1,13,13,13,1.4
14/09/2014,05:20:00,14,85.4,0,0.56,1.63,315.2,9.7,0,1,13,13,13,1.4
14/09/2014,05:25:00,14,85.6,0,1.14,3.43,321.9,15.5,0,1,13,13,13,1.4
14/09/2014,05:30:00,14.1,85.7,0.44,1.35,2.98,348.8,19.1,0,1,13,13,13,1.4
14/09/2014,05:35:00,14.1,86,0.14,1.63,3.58,332.9,14.3,0,1,13,13,13,1.4
14/09/2014,05:40:00,14.1,85.8,0.14,1.18,2.08,337.5,18.5,0,1,13,13,13,1.4
14/09/2014,05:45:00,14.1,86,0.14,1.6,3.13,348.7,13.2,0,1,13,13,13,1.4
14/09/2014,05:50:00,14.1,86.3,0.29,1,2.38,315.8,17,0,1,12.9,13,13,1.3
14/09/2014,05:55:00,14.1,86.2,0.14,1.32,2.24,342.6,15.5,0,1,13,13,13,1.3
14/09/2014,06:00:00,14.1,86.4,0,1.27,2.53,343.3,16.8,0,1,12.9,13,13,1.3
14/09/2014,06:05:00,14.1,86.5,0.14,1.41,2.98,330.6,17.4,0,1,12.8,12.9,13,1.3
14/09/2014,06:10:00,14.1,86.7,0.14,1.28,3.28,341.3,24,0,1,12.9,13,13,1.3
14/09/2014,06:15:00,14.1,86.9,0.14,1.28,2.83,343.5,16.9,0,1,12.9,13,13,1.3
14/09/2014,06:20:00,14.1,87,0.14,1.21,2.53,342,31.1,0,1,12.9,13,13,1.3
14/09/2014,06:25:00,14.1,87,0,1.03,2.38,346.8,31.8,0,1,12.9,13,13,1.3
14/09/2014,06:30:00,14.2,86.8,0,1.02,2.53,331.7,20.1,0,1,12.9,13,13,1.3
14/09/2014,06:35:00,14.2,86.6,0.29,1.34,3.87,347.3,22,0,2,12.9,12.9,13,1.3
14/09/2014,06:40:00,14.3,86.5,0.29,1.41,2.83,344.5,23,0,3,12.9,12.9,13,1.3
14/09/2014,06:45:00,14.3,86.3,0,0.89,2.53,327.6,21.9,0,5,12.9,12.9,12.9,1.3
14/09/2014,06:50:00,14.4,86.1,0.14,0.88,2.24,324.9,16.1,0,6,12.9,12.9,12.9,1.4
14/09/2014,06:55:00,14.5,85.8,0,0.82,2.98,355.5,10.5,0,8,12.9,12.9,12.9,1.4
14/09/2014,07:00:00,14.5,85.6,0,0.81,2.24,338.6,14.9,0,10,12.9,12.9,12.9,1.4
14/09/2014,07:05:00,14.5,85.6,0.14,0.84,2.38,342.7,18.1,0,12,12.8,12.9,12.9,1.4
14/09/2014,07:10:00,14.4,85.7,0.14,0.89,1.93,332.7,13.3,0,15,12.9,12.9,13,1.4
14/09/2014,07:15:00,14.4,85.7,0,1.14,2.68,333.6,16.6,0,23,12.9,13,13,1.4
14/09/2014,07:20:00,14.5,85.8,0.29,1.27,3.43,330.6,19.1,0,44,13,13,13,1.4
14/09/2014,07:25:00,14.5,85.7,0.14,1.3,3.43,346,25.4,0,44,13,13,13.1,1.4
14/09/2014,07:30:00,14.6,85.5,0,0.66,2.24,9.6,17,0,57,13.1,13.1,13.1,1.4
14/09/2014,07:35:00,14.6,85.4,0,0.88,2.24,25.6,52.6,0,58,13.1,13.1,13.2,1.4
14/09/2014,07:40:00,14.6,85.4,0,0.63,1.63,356.4,11.4,0,63,13.2,13.2,13.2,1.4
14/09/2014,07:45:00,14.7,84.9,0.14,1.18,3.43,340.7,16.8,0,82,13.2,13.3,13.3,1.5
14/09/2014,07:50:00,14.7,84.9,0,0.9,2.98,342.5,17.9,0,114,13.3,13.4,13.5,1.5
14/09/2014,07:55:00,14.9,84.5,0,0.79,2.68,322.2,16.3,0,140,13.5,13.6,13.7,1.5
14/09/2014,08:00:00,14.9,84.1,0,1.2,3.58,350.5,18.9,0,194,13.7,13.8,13.9,1.6
14/09/2014,08:05:00,15,83.5,0,1.44,3.58,329.9,26.2,0,203,13.7,13.9,13.9,1.6
14/09/2014,08:10:00,15,83.4,0.14,1.47,4.17,342.1,22.5,0,160,13.8,13.8,13.9,1.7
14/09/2014,08:15:00,15.1,83.2,0,1.32,2.98,326,20.2,0,183,13.8,13.9,14,1.7
14/09/2014,08:20:00,15,83.1,0,1.87,4.77,335.2,26.6,0,177,13.8,13.9,14,1.7
14/09/2014,08:25:00,15.3,82.7,0,1.03,3.28,311.1,30.6,0,188,13.8,13.9,14,1.7
14/09/2014,08:30:00,15.3,82.3,0.59,1.66,3.58,342.3,23,0,162,13.8,13.9,13.9,1.8
14/09/2014,08:35:00,15.2,82.4,0.14,1.32,3.28,351.2,41.1,0,139,13.8,13.8,13.9,1.8
14/09/2014,08:40:00,15.3,82.1,0.29,1.14,3.43,335.1,28.6,0,112,13.7,13.7,13.8,1.8
14/09/2014,08:45:00,15.3,82.2,0.44,1.9,3.73,327.7,34,0,111,13.7,13.7,13.8,1.8
14/09/2014,08:50:00,15.4,81.8,0,1.49,3.73,336.9,25.6,0,135,13.7,13.8,13.8,1.8
14/09/2014,08:55:00,15.5,81.5,0.14,1.29,2.83,344.5,32.9,0,162,13.8,13.9,14,1.9
14/09/2014,09:00:00,15.7,80.8,0,1.42,4.03,334.6,31.4,0,256,14,14,14,2
14/09/2014,09:05:00,15.8,79.8,0.29,1.24,2.83,339.6,20.9,0,219,13.7,13.9,14,2.1
14/09/2014,09:10:00,15.9,79.2,0.29,1.6,3.28,347.6,52.8,0,165,13.9,13.9,14,2.1
14/09/2014,09:15:00,16.1,78.6,0.14,1.11,2.83,346.1,36.6,0,191,13.9,13.9,14,2.2
14/09/2014,09:20:00,16.1,78.3,0.14,1.46,3.58,338.5,24.7,0,199,13.9,13.9,14,2.3
14/09/2014,09:25:00,16.2,77.8,0.14,1.1,3.13,17.7,51.1,0,174,13.9,13.9,13.9,2.3
14/09/2014,09:30:00,16.3,77.3,0.14,1.26,3.28,354.9,53.9,0,243,13.9,13.9,14,2.4
14/09/2014,09:35:00,16.6,76.7,0,1.07,3.73,319.6,43.8,0,276,13.9,13.9,14,2.5
14/09/2014,09:40:00,16.8,75.9,0,0.8,2.38,336,34.8,0,230,13.9,13.9,13.9,2.6
14/09/2014,09:45:00,16.9,75.3,0.14,1.34,3.58,350.3,35.1,0,225,13.9,13.9,13.9,2.6
14/09/2014,09:50:00,16.7,75.8,0.74,2.19,4.32,341.2,20.4,0,280,13.9,13.9,13.9,2.6
14/09/2014,09:55:00,16.8,76,0.44,1.68,5.97,351.3,34.9,0,264,13.9,13.9,13.9,2.6
14/09/2014,10:00:00,16.9,75.5,0.14,1.35,2.83,353,56.6,0,266,13.9,13.9,13.9,2.6
14/09/2014,10:05:00,17.2,74.2,0,1.37,2.83,0,57.5,0,503,13.9,13.9,13.9,2.8
14/09/2014,10:10:00,17.4,73,0.14,1.71,4.62,351.3,33.1,0,467,13.9,13.9,13.9,2.9
14/09/2014,10:15:00,17.5,72.7,0.14,1.97,4.48,347.4,40,0,445,13.9,13.9,13.9,3
14/09/2014,10:20:00,17.6,72.4,0.29,1.6,3.58,350.6,46.3,0,480,13.9,13.9,13.9,3
14/09/2014,10:25:00,17.9,70.9,0.29,1.34,4.03,4.3,52.4,0,359,13.9,13.9,13.9,3.2
14/09/2014,10:30:00,18,70.4,0.29,2.3,7.16,336.5,28.2,0,365,13.9,13.9,13.9,3.3
14/09/2014,10:35:00,17.7,71.3,0.29,2.29,5.97,346.6,28.5,0,372,13.9,13.9,13.9,3.2
14/09/2014,10:40:00,18.2,70,0,1.6,4.77,336.6,35.9,0,520,13.9,13.9,13.9,3.4
14/09/2014,10:45:00,18.1,69.9,0.29,1.79,3.58,346.5,40.2,0,253,13.8,13.9,13.9,3.4
14/09/2014,10:50:00,18,69.8,0.29,1.77,3.87,356,52.8,0,195,13.8,13.9,13.9,3.4
14/09/2014,10:55:00,17.9,70.4,0.14,1.47,3.28,333.7,47.3,0,155,13.8,13.9,13.9,3.3
14/09/2014,11:00:00,17.8,70.8,0.44,1.92,5.07,346.9,48.3,0,196,13.9,13.9,13.9,3.2
14/09/2014,11:05:00,17.9,70.7,0.29,1.71,5.07,334,28.7,0,169,13.6,13.8,13.9,3.3
14/09/2014,11:10:00,18.1,69.8,0.14,1.06,2.68,342.9,64.2,0,269,13.9,13.9,13.9,3.4
14/09/2014,11:15:00,18.4,68.8,0.29,1.64,4.17,341.4,40.2,0,309,13.9,13.9,13.9,3.5
14/09/2014,11:20:00,18.5,67.1,0.74,2.15,4.48,352.3,34.2,0,602,13.9,13.9,13.9,3.7
14/09/2014,11:25:00,18.8,65.2,0.44,1.89,6.72,4,44.9,0,524,13.9,13.9,13.9,4
14/09/2014,11:30:00,19.1,64.6,0.14,1.58,4.48,2.4,38.2,0,676,13.8,13.9,13.9,4.1
14/09/2014,11:35:00,18.9,64.8,0.74,2.96,5.52,342.2,27.9,0,317,13.8,13.8,13.9,4.1
14/09/2014,11:40:00,18.7,64.9,0.44,2.27,5.07,348.3,35.6,0,474,13.8,13.8,13.9,4
14/09/2014,11:45:00,19.1,63,0.44,1.65,4.62,27.7,48.6,0,649,13.8,13.8,13.8,4.3
14/09/2014,11:50:00,19.3,62,0.44,1.54,3.73,359.4,58,0,260,13.8,13.8,13.8,4.5
14/09/2014,11:55:00,19.3,62,0.29,1.46,3.73,356.7,33.1,0,306,13.8,13.8,13.8,4.5
14/09/2014,12:00:00,19.4,61.4,0.14,1.43,2.83,358,49.4,0,364,13.8,13.8,13.8,4.6
14/09/2014,12:05:00,19.4,60.9,0,1.05,3.28,352.8,37,0,240,13.8,13.8,13.8,4.6
14/09/2014,12:10:00,19.4,61,0,1.7,5.22,352.5,39.9,0,313,13.8,13.8,13.8,4.6
14/09/2014,12:15:00,19.3,61.5,0,0.8,1.79,36.2,61.4,0,196,13.8,13.8,13.9,4.5
14/09/2014,12:20:00,19.3,61.4,0.74,1.83,4.03,51.1,58.5,0,222,13.8,13.9,13.9,4.5
14/09/2014,12:25:00,19.5,61.2,0,1.34,3.28,41.4,76.2,0,457,13.8,13.9,13.9,4.6
