Time,BT4 lower(AVG) (degC),Internal Battery(RAW) (mV ),External Supply(RAW) (mV ),AT4 lower(AVG) (degC ),CT4 lower(AVG) (degC ),AT2 upper(AVG) (degC )
11/09/2014 12:00:00 PM,15.42,3398,14257,15.77,17.97,18.38
11/09/2014 11:45:00 AM,15.24,3398,14290,15.44,17.99,18.27
11/09/2014 11:30:00 AM,15.09,3398,14297,15.14,18,17.92
11/09/2014 11:15:00 AM,14.94,3398,14284,14.85,18.03,17.39
11/09/2014 11:00:00 AM,14.81,3398,14378,14.58,18.05,16.89
11/09/2014 10:45:00 AM,14.7,3392,14351,14.34,18.06,16.44
11/09/2014 10:30:00 AM,14.6,3398,14351,14.11,18.08,16.03
11/09/2014 10:15:00 AM,14.52,3398,14344,13.91,18.11,15.63
11/09/2014 10:00:00 AM,14.46,3398,14311,13.75,18.13,15.12
11/09/2014 9:45:00 AM,14.42,3397,14250,13.6,18.15,14.61
11/09/2014 9:30:00 AM,14.37,3397,14116,13.48,18.18,14.2
11/09/2014 9:15:00 AM,14.33,3397,13988,13.36,18.22,13.91
11/09/2014 9:00:00 AM,14.3,3397,13928,13.26,18.24,13.65
11/09/2014 8:45:00 AM,14.29,3397,13894,13.18,18.27,13.39
11/09/2014 8:30:00 AM,14.29,3395,13894,13.11,18.3,13.14
11/09/2014 8:15:00 AM,14.28,3395,13820,13.05,18.33,12.93
11/09/2014 8:00:00 AM,14.28,3397,13706,12.99,18.37,12.74
11/09/2014 7:45:00 AM,14.29,3395,13585,12.94,18.4,12.59
11/09/2014 7:30:00 AM,14.3,3397,13471,12.91,18.43,12.44
11/09/2014 7:15:00 AM,14.33,3397,13431,12.88,18.46,12.28
11/09/2014 7:00:00 AM,14.37,3395,13317,12.87,18.5,12.12
11/09/2014 6:45:00 AM,14.41,3395,13250,12.87,18.54,11.98
11/09/2014 6:30:00 AM,14.46,3395,13156,12.87,18.57,11.85
11/09/2014 6:15:00 AM,14.52,3395,13109,12.89,18.6,11.76
11/09/2014 6:00:00 AM,14.59,3394,13088,12.91,18.64,11.69
11/09/2014 5:45:00 AM,14.66,3394,13068,12.94,18.68,11.62
11/09/2014 5:30:00 AM,14.74,3395,13068,12.98,18.71,11.55
11/09/2014 5:15:00 AM,14.84,3395,13082,13.05,18.74,11.48
11/09/2014 5:00:00 AM,14.94,3391,13068,13.13,18.77,11.39
11/09/2014 4:45:00 AM,15.06,3391,13082,13.23,18.81,11.29
11/09/2014 4:30:00 AM,15.17,3395,13109,13.35,18.84,11.17
11/09/2014 4:15:00 AM,15.29,3395,13115,13.49,18.86,11.06
11/09/2014 4:00:00 AM,15.43,3395,13129,13.64,18.89,11.04
11/09/2014 3:45:00 AM,15.54,3395,13135,13.8,18.93,11.07
11/09/2014 3:30:00 AM,15.67,3395,13142,13.96,18.96,11.18
11/09/2014 3:15:00 AM,15.8,3395,13156,14.12,18.98,11.32
11/09/2014 3:00:00 AM,15.93,3395,13156,14.29,19.01,11.46
11/09/2014 2:45:00 AM,16.06,3395,13176,14.47,19.04,11.6
11/09/2014 2:30:00 AM,16.19,3395,13169,14.65,19.06,11.73
11/09/2014 2:15:00 AM,16.31,3388,13169,14.83,19.09,11.89
11/09/2014 2:00:00 AM,16.44,3395,13182,15.02,19.11,12.07
11/09/2014 1:45:00 AM,16.58,3395,13176,15.2,19.12,12.28
11/09/2014 1:30:00 AM,16.72,3391,13162,15.39,19.15,12.48
11/09/2014 1:15:00 AM,16.86,3395,13196,15.58,19.17,12.68
11/09/2014 1:00:00 AM,17,3397,13169,15.77,19.19,12.91
11/09/2014 12:45:00 AM,17.15,3395,13209,15.96,19.21,13.13
11/09/2014 12:30:00 AM,17.28,3395,13209,16.15,19.22,13.34
11/09/2014 12:15:00 AM,17.42,3395,13209,16.34,19.23,13.56
11/09/2014 12:00:00 AM,17.55,3397,13223,16.53,19.22,13.78
10/09/2014 11:45:00 PM,17.69,3395,13229,16.71,19.25,14.01
10/09/2014 11:30:00 PM,17.83,3397,13229,16.9,19.26,14.23
10/09/2014 11:15:00 PM,17.96,3397,13229,17.1,19.26,14.45
10/09/2014 11:00:00 PM,18.09,3397,13236,17.29,19.26,14.67
10/09/2014 10:45:00 PM,18.21,3397,13236,17.49,19.26,14.89
10/09/2014 10:30:00 PM,18.34,3397,13250,17.7,19.26,15.12
10/09/2014 10:15:00 PM,18.47,3395,13250,17.91,19.26,15.35
10/09/2014 10:00:00 PM,18.6,3397,13256,18.12,19.26,15.58
10/09/2014 9:45:00 PM,18.74,3397,13263,18.33,19.26,15.82
10/09/2014 9:30:00 PM,18.87,3392,13256,18.55,19.26,16.06
10/09/2014 9:15:00 PM,19,3395,13270,18.77,19.26,16.32
10/09/2014 9:00:00 PM,19.13,3398,13276,18.98,19.26,16.58
10/09/2014 8:45:00 PM,19.25,3397,13270,19.2,19.24,16.84
10/09/2014 8:30:00 PM,19.37,3397,13276,19.41,19.22,17.12
10/09/2014 8:15:00 PM,19.5,3397,13283,19.63,19.21,17.4
10/09/2014 8:00:00 PM,19.62,3397,13270,19.84,19.19,17.68
10/09/2014 7:45:00 PM,19.74,3398,13290,20.06,19.18,17.92
10/09/2014 7:30:00 PM,19.86,3398,13276,20.29,19.16,18.11
10/09/2014 7:15:00 PM,19.98,3397,13276,20.51,19.13,18.33
10/09/2014 7:00:00 PM,20.09,3398,13270,20.72,19.11,18.67
10/09/2014 6:45:00 PM,20.18,3398,13330,20.91,19.09,19.03
10/09/2014 6:30:00 PM,20.27,3397,13525,21.09,19.06,19.39
10/09/2014 6:15:00 PM,20.35,3395,13760,21.26,19.04,19.75
10/09/2014 6:00:00 PM,20.42,3398,13988,21.42,19,20.07
10/09/2014 5:45:00 PM,20.47,3398,14176,21.57,18.98,20.26
10/09/2014 5:30:00 PM,20.5,3399,14223,21.69,18.95,20.51
10/09/2014 5:15:00 PM,20.52,3394,14250,21.78,18.92,20.92
10/09/2014 5:00:00 PM,20.53,3399,14237,21.86,18.88,21.32
10/09/2014 4:45:00 PM,20.5,3398,14257,21.9,18.85,21.53
10/09/2014 4:30:00 PM,20.49,3398,14243,21.91,18.83,21.82
10/09/2014 4:15:00 PM,20.45,3399,14243,21.9,18.8,22.08
10/09/2014 4:00:00 PM,20.41,3398,14223,21.86,18.76,22.38
10/09/2014 3:45:00 PM,20.35,3399,14176,21.8,18.73,22.48
10/09/2014 3:30:00 PM,20.29,3399,14163,21.72,18.71,22.5
10/09/2014 3:15:00 PM,20.2,3399,14176,21.62,18.69,22.62
10/09/2014 3:00:00 PM,20.08,3400,14176,21.48,18.66,22.74
10/09/2014 2:45:00 PM,19.94,3399,14190,21.31,18.63,22.76
10/09/2014 2:30:00 PM,19.78,3399,14203,21.09,18.6,22.98
10/09/2014 2:15:00 PM,19.6,3398,14089,20.83,18.59,23.13
10/09/2014 2:00:00 PM,19.42,3400,14089,20.55,18.57,23.15
10/09/2014 1:45:00 PM,19.22,3399,14096,20.27,18.56,23.06
10/09/2014 1:30:00 PM,19.02,3395,14076,19.98,18.55,22.68
10/09/2014 1:15:00 PM,18.8,3399,14096,19.66,18.54,22.54
10/09/2014 1:00:00 PM,18.55,3399,14096,19.29,18.54,22.16
10/09/2014 12:45:00 PM,18.29,3399,14089,18.88,18.53,22.37
10/09/2014 12:30:00 PM,18.03,3399,14089,18.46,18.53,22.36
10/09/2014 12:15:00 PM,17.75,3399,14102,18.02,18.53,21.74
10/09/2014 12:00:00 PM,17.49,3395,14082,17.57,18.55,21.61
10/09/2014 11:45:00 AM,17.22,3400,14096,17.11,18.56,21.29
10/09/2014 11:30:00 AM,16.94,3400,14089,16.67,18.57,20.67
10/09/2014 11:15:00 AM,16.64,3393,14076,16.2,18.59,20.13
10/09/2014 11:00:00 AM,16.32,3399,14082,15.7,18.6,19.75
10/09/2014 10:45:00 AM,15.97,3399,14096,15.16,18.61,19.5
10/09/2014 10:30:00 AM,15.63,3399,14129,14.61,18.64,19.33
10/09/2014 10:15:00 AM,15.34,3399,14089,14.1,18.67,19.26
10/09/2014 10:00:00 AM,15.11,3399,14029,13.7,18.69,18.32
10/09/2014 9:45:00 AM,14.92,3398,14109,13.39,18.72,16.86
10/09/2014 9:30:00 AM,14.78,3398,14217,13.16,18.74,15.63
10/09/2014 9:15:00 AM,14.67,3399,14176,12.99,18.78,14.6
10/09/2014 9:00:00 AM,14.6,3398,14257,12.84,18.82,13.8
10/09/2014 8:45:00 AM,14.57,3397,14250,12.73,18.85,13.42
10/09/2014 8:30:00 AM,14.57,3398,14284,12.67,18.88,12.88
10/09/2014 8:15:00 AM,14.57,3397,14284,12.63,18.93,12.31
10/09/2014 8:00:00 AM,14.6,3397,14364,12.63,18.96,11.97
10/09/2014 7:45:00 AM,14.65,3395,14398,12.65,18.99,11.63
10/09/2014 7:30:00 AM,14.72,3391,14391,12.7,19.03,11.38
10/09/2014 7:15:00 AM,14.79,3395,14311,12.77,19.07,11.16
10/09/2014 7:00:00 AM,14.88,3397,14190,12.86,19.1,10.98
10/09/2014 6:45:00 AM,14.98,3395,14055,12.98,19.13,10.85
10/09/2014 6:30:00 AM,15.1,3397,13592,13.1,19.17,10.78
10/09/2014 6:15:00 AM,15.22,3395,13256,13.23,19.2,10.74
10/09/2014 6:00:00 AM,15.34,3395,13176,13.37,19.23,10.77
10/09/2014 5:45:00 AM,15.46,3395,13115,13.52,19.26,10.84
10/09/2014 5:30:00 AM,15.59,3395,13088,13.67,19.29,10.94
10/09/2014 5:15:00 AM,15.7,3395,13088,13.83,19.32,11.07
10/09/2014 5:00:00 AM,15.83,3395,13095,13.98,19.35,11.22
10/09/2014 4:45:00 AM,15.96,3395,13115,14.14,19.39,11.37
10/09/2014 4:30:00 AM,16.09,3395,13115,14.3,19.41,11.54
10/09/2014 4:15:00 AM,16.22,3394,13102,14.45,19.44,11.71
10/09/2014 4:00:00 AM,16.35,3397,13135,14.61,19.47,11.89
10/09/2014 3:45:00 AM,16.48,3395,13142,14.78,19.49,12.06
10/09/2014 3:30:00 AM,16.62,3395,13149,14.95,19.52,12.22
10/09/2014 3:15:00 AM,16.75,3397,13169,15.12,19.54,12.38
10/09/2014 3:00:00 AM,16.88,3395,13169,15.29,19.57,12.52
10/09/2014 2:45:00 AM,17.02,3397,13176,15.46,19.59,12.7
10/09/2014 2:30:00 AM,17.16,3395,13176,15.64,19.61,12.88
10/09/2014 2:15:00 AM,17.29,3395,13182,15.82,19.63,13.08
10/09/2014 2:00:00 AM,17.42,3395,13169,15.99,19.65,13.28
10/09/2014 1:45:00 AM,17.55,3397,13189,16.17,19.65,13.48
10/09/2014 1:30:00 AM,17.69,3397,13182,16.34,19.66,13.68
10/09/2014 1:15:00 AM,17.83,3397,13176,16.51,19.69,13.88
10/09/2014 1:00:00 AM,17.97,3391,13176,16.69,19.7,14.07
10/09/2014 12:45:00 AM,18.11,3397,13209,16.88,19.72,14.26
10/09/2014 12:30:00 AM,18.25,3397,13216,17.07,19.72,14.46
10/09/2014 12:15:00 AM,18.4,3397,13216,17.26,19.75,14.66
10/09/2014 12:00:00 AM,18.54,3394,13189,17.46,19.76,14.85
9/09/2014 11:45:00 PM,18.67,3391,13216,17.67,19.76,15.05
9/09/2014 11:30:00 PM,18.83,3395,13229,17.88,19.76,15.24
9/09/2014 11:15:00 PM,18.99,3398,13229,18.09,19.77,15.44
9/09/2014 11:00:00 PM,19.14,3397,13236,18.31,19.78,15.65
9/09/2014 10:45:00 PM,19.31,3398,13250,18.54,19.78,15.86
9/09/2014 10:30:00 PM,19.47,3397,13216,18.77,19.78,16.08
9/09/2014 10:15:00 PM,19.64,3397,13250,19.02,19.77,16.3
9/09/2014 10:00:00 PM,19.81,3398,13256,19.26,19.76,16.53
9/09/2014 9:45:00 PM,19.98,3397,13250,19.51,19.76,16.77
9/09/2014 9:30:00 PM,20.15,3398,13256,19.78,19.75,17.02
9/09/2014 9:15:00 PM,20.33,3398,13263,20.05,19.72,17.27
9/09/2014 9:00:00 PM,20.5,3398,13270,20.32,19.72,17.54
9/09/2014 8:45:00 PM,20.69,3398,13276,20.6,19.69,17.81
9/09/2014 8:30:00 PM,20.86,3398,13276,20.88,19.68,18.09
9/09/2014 8:15:00 PM,21.04,3398,13263,21.17,19.65,18.39
9/09/2014 8:00:00 PM,21.22,3399,13283,21.46,19.62,18.7
9/09/2014 7:45:00 PM,21.4,3398,13270,21.76,19.6,19.03
9/09/2014 7:30:00 PM,21.55,3397,13256,22.06,19.57,19.37
9/09/2014 7:15:00 PM,21.71,3399,13270,22.35,19.52,19.74
9/09/2014 7:00:00 PM,21.88,3398,13250,22.63,19.48,20.12
9/09/2014 6:45:00 PM,22.03,3399,13397,22.89,19.44,20.53
9/09/2014 6:30:00 PM,22.18,3395,13619,23.16,19.4,20.94
9/09/2014 6:15:00 PM,22.33,3398,13867,23.41,19.36,21.35
9/09/2014 6:00:00 PM,22.46,3397,14015,23.65,19.31,21.73
9/09/2014 5:45:00 PM,22.58,3399,14129,23.89,19.27,22.07
9/09/2014 5:30:00 PM,22.68,3399,14123,24.1,19.22,22.45
9/09/2014 5:15:00 PM,22.75,3400,14156,24.29,19.17,22.88
9/09/2014 5:00:00 PM,22.83,3400,14129,24.44,19.12,23.36
9/09/2014 4:45:00 PM,22.88,3400,14076,24.57,19.07,23.83
9/09/2014 4:30:00 PM,22.92,3400,14096,24.69,19.02,24.14
9/09/2014 4:15:00 PM,22.96,3402,14102,24.81,18.96,24.34
9/09/2014 4:00:00 PM,22.99,3400,14049,24.92,18.91,24.52
9/09/2014 3:45:00 PM,23.02,3400,14035,25.02,18.85,24.71
9/09/2014 3:30:00 PM,22.99,3400,13982,25.09,18.81,25
9/09/2014 3:15:00 PM,22.96,3402,13935,25.12,18.75,25.41
9/09/2014 3:00:00 PM,22.87,3394,13881,25.12,18.71,25.71
9/09/2014 2:45:00 PM,22.73,3402,13901,25.09,18.67,25.89
9/09/2014 2:30:00 PM,22.53,3403,13982,24.96,18.61,26.19
9/09/2014 2:15:00 PM,22.26,3402,14008,24.72,18.59,26.69
9/09/2014 2:00:00 PM,21.91,3402,13968,24.38,18.56,27.24
9/09/2014 1:45:00 PM,21.45,3403,13921,23.9,18.54,27.34
9/09/2014 1:30:00 PM,20.93,3399,13941,23.23,18.52,28.04
9/09/2014 1:15:00 PM,20.41,3402,13834,22.42,18.5,28.89
9/09/2014 1:00:00 PM,19.91,3403,13827,21.6,18.47,28.87
9/09/2014 12:45:00 PM,19.44,3403,13814,20.8,18.47,28.02
9/09/2014 12:30:00 PM,19,3402,13867,20.08,18.46,27.06
9/09/2014 12:15:00 PM,18.6,3400,13901,19.39,18.45,26.01
9/09/2014 12:00:00 PM,18.2,3400,13941,18.76,18.45,24.78
9/09/2014 11:45:00 AM,17.79,3400,13988,18.12,18.45,23.52
9/09/2014 11:30:00 AM,17.37,3400,13982,17.45,18.46,23.11
9/09/2014 11:15:00 AM,16.98,3400,13988,16.79,18.48,22.99
9/09/2014 11:00:00 AM,16.62,3400,13988,16.19,18.5,22.23
9/09/2014 10:45:00 AM,16.27,3399,13968,15.64,18.52,20.98
9/09/2014 10:30:00 AM,15.96,3400,14042,15.13,18.54,20.04
9/09/2014 10:15:00 AM,15.68,3399,14002,14.69,18.56,19.27
9/09/2014 10:00:00 AM,15.45,3399,14109,14.32,18.58,18.25
9/09/2014 9:45:00 AM,15.26,3398,14102,14.02,18.6,17.3
9/09/2014 9:30:00 AM,15.13,3398,14203,13.8,18.63,16.31
9/09/2014 9:15:00 AM,15.05,3398,14264,13.63,18.66,15.35
9/09/2014 9:00:00 AM,14.98,3398,14250,13.51,18.68,14.51
9/09/2014 8:45:00 AM,14.95,3398,14290,13.41,18.71,14.03
9/09/2014 8:30:00 AM,14.94,3395,14284,13.37,18.73,13.48
9/09/2014 8:15:00 AM,14.94,3397,14358,13.34,18.76,13.01
9/09/2014 8:00:00 AM,14.96,3398,14405,13.34,18.79,12.71
9/09/2014 7:45:00 AM,15,3397,14418,13.35,18.82,12.48
9/09/2014 7:30:00 AM,15.06,3397,14337,13.39,18.85,12.26
9/09/2014 7:15:00 AM,15.13,3397,14183,13.46,18.87,12.07
9/09/2014 7:00:00 AM,15.2,3397,14183,13.54,18.91,11.86
9/09/2014 6:45:00 AM,15.28,3397,14129,13.64,18.94,11.72
9/09/2014 6:30:00 AM,15.36,3395,13800,13.74,18.96,11.71
9/09/2014 6:15:00 AM,15.44,3395,13404,13.86,18.99,11.74
9/09/2014 6:00:00 AM,15.52,3397,13263,13.97,19.01,11.78
9/09/2014 5:45:00 AM,15.61,3394,13169,14.08,19.04,11.87
9/09/2014 5:30:00 AM,15.7,3395,13109,14.19,19.07,12
9/09/2014 5:15:00 AM,15.77,3397,13102,14.29,19.1,12.16
9/09/2014 5:00:00 AM,15.86,3397,13115,14.38,19.12,12.35
9/09/2014 4:45:00 AM,15.94,3397,13122,14.48,19.15,12.53
9/09/2014 4:30:00 AM,16.02,3397,13129,14.58,19.18,12.66
9/09/2014 4:15:00 AM,16.1,3395,13129,14.68,19.2,12.73
9/09/2014 4:00:00 AM,16.19,3397,13149,14.78,19.23,12.81
9/09/2014 3:45:00 AM,16.27,3397,13142,14.88,19.26,12.94
9/09/2014 3:30:00 AM,16.37,3397,13149,14.98,19.28,13.06
9/09/2014 3:15:00 AM,16.45,3397,13162,15.09,19.3,13.13
9/09/2014 3:00:00 AM,16.55,3394,13162,15.2,19.32,13.21
9/09/2014 2:45:00 AM,16.63,3397,13156,15.31,19.34,13.3
9/09/2014 2:30:00 AM,16.73,3397,13176,15.42,19.37,13.42
9/09/2014 2:15:00 AM,16.82,3392,13162,15.53,19.39,13.57
9/09/2014 2:00:00 AM,16.92,3397,13182,15.65,19.42,13.64
9/09/2014 1:45:00 AM,17.03,3398,13189,15.79,19.44,13.7
9/09/2014 1:30:00 AM,17.13,3397,13196,15.92,19.45,13.78
9/09/2014 1:15:00 AM,17.23,3397,13189,16.06,19.48,13.88
9/09/2014 1:00:00 AM,17.34,3397,13203,16.2,19.5,13.99
9/09/2014 12:45:00 AM,17.45,3397,13203,16.33,19.52,14.16
9/09/2014 12:30:00 AM,17.56,3395,13203,16.47,19.52,14.33
9/09/2014 12:15:00 AM,17.68,3398,13216,16.61,19.52,14.47
9/09/2014 12:00:00 AM,17.8,3398,13216,16.75,19.54,14.6
8/09/2014 11:45:00 PM,17.93,3397,13216,16.9,19.55,14.71
8/09/2014 11:30:00 PM,18.07,3397,13223,17.08,19.58,14.79
8/09/2014 11:15:00 PM,18.21,3397,13223,17.26,19.59,14.87
8/09/2014 11:00:00 PM,18.34,3397,13216,17.46,19.59,14.95
8/09/2014 10:45:00 PM,18.48,3392,13209,17.67,19.61,15.07
8/09/2014 10:30:00 PM,18.63,3397,13236,17.89,19.62,15.19
8/09/2014 10:15:00 PM,18.79,3398,13229,18.11,19.62,15.35
8/09/2014 10:00:00 PM,18.95,3398,13243,18.34,19.62,15.56
8/09/2014 9:45:00 PM,19.11,3397,13250,18.58,19.62,15.81
8/09/2014 9:30:00 PM,19.27,3398,13250,18.81,19.62,16.07
8/09/2014 9:15:00 PM,19.44,3392,13243,19.06,19.62,16.33
8/09/2014 9:00:00 PM,19.6,3398,13256,19.31,19.62,16.59
8/09/2014 8:45:00 PM,19.77,3399,13263,19.56,19.61,16.83
8/09/2014 8:30:00 PM,19.94,3398,13263,19.82,19.59,17.09
8/09/2014 8:15:00 PM,20.12,3393,13263,20.08,19.59,17.36
8/09/2014 8:00:00 PM,20.29,3398,13263,20.35,19.56,17.63
8/09/2014 7:45:00 PM,20.47,3398,13270,20.62,19.54,17.92
8/09/2014 7:30:00 PM,20.64,3398,13270,20.89,19.52,18.22
8/09/2014 7:15:00 PM,20.81,3399,13263,21.16,19.51,18.54
8/09/2014 7:00:00 PM,20.97,3399,13236,21.42,19.48,18.88
8/09/2014 6:45:00 PM,21.13,3399,13297,21.69,19.45,19.23
8/09/2014 6:30:00 PM,21.27,3399,13464,21.95,19.42,19.59
8/09/2014 6:15:00 PM,21.43,3399,13720,22.2,19.39,19.93
8/09/2014 6:00:00 PM,21.59,3399,13861,22.45,19.35,20.27
8/09/2014 5:45:00 PM,21.74,3399,14015,22.7,19.31,20.61
8/09/2014 5:30:00 PM,21.89,3399,14109,22.96,19.26,20.93
8/09/2014 5:15:00 PM,22.03,3399,14055,23.2,19.21,21.25
8/09/2014 5:00:00 PM,22.17,3400,14069,23.45,19.17,21.59
8/09/2014 4:45:00 PM,22.3,3400,14069,23.68,19.13,21.93
8/09/2014 4:30:00 PM,22.42,3402,14042,23.92,19.08,22.28
8/09/2014 4:15:00 PM,22.52,3402,13988,24.15,19.04,22.65
8/09/2014 4:00:00 PM,22.6,3402,13968,24.36,18.99,23.03
8/09/2014 3:45:00 PM,22.65,3403,13921,24.53,18.95,23.42
8/09/2014 3:30:00 PM,22.66,3402,13854,24.65,18.9,23.85
8/09/2014 3:15:00 PM,22.61,3403,13794,24.7,18.86,24.35
8/09/2014 3:00:00 PM,22.49,3403,13706,24.66,18.82,24.93
8/09/2014 2:45:00 PM,22.27,3402,13713,24.49,18.78,25.65
8/09/2014 2:30:00 PM,21.94,3403,13706,24.15,18.75,26.47
8/09/2014 2:15:00 PM,21.52,3403,13686,23.66,18.74,27.47
8/09/2014 2:00:00 PM,21.06,3403,13686,23.07,18.72,28.3
8/09/2014 1:45:00 PM,20.6,3397,13706,22.43,18.69,28.18
8/09/2014 1:30:00 PM,20.15,3403,13726,21.76,18.67,27.78
8/09/2014 1:15:00 PM,19.69,3403,13713,21.07,18.66,27.3
8/09/2014 1:00:00 PM,19.24,3403,13713,20.39,18.65,26.71
8/09/2014 12:45:00 PM,18.8,3402,13834,19.72,18.63,26
8/09/2014 12:30:00 PM,18.37,3402,13820,19.05,18.63,25.24
8/09/2014 12:15:00 PM,17.95,3402,13881,18.41,18.63,24.51
8/09/2014 12:00:00 PM,17.55,3402,13921,17.78,18.65,23.72
8/09/2014 11:45:00 AM,17.15,3400,13894,17.15,18.68,22.93
8/09/2014 11:30:00 AM,16.75,3402,13935,16.53,18.69,22.21
8/09/2014 11:15:00 AM,16.35,3400,13941,15.91,18.71,21.7
8/09/2014 11:00:00 AM,15.98,3400,13921,15.32,18.73,21.04
8/09/2014 10:45:00 AM,15.62,3402,13995,14.77,18.74,20.01
8/09/2014 10:30:00 AM,15.3,3400,13995,14.28,18.78,19.37
8/09/2014 10:15:00 AM,15.03,3399,14015,13.86,18.81,18.34
8/09/2014 10:00:00 AM,14.81,3399,14102,13.5,18.84,17.33
8/09/2014 9:45:00 AM,14.6,3399,14042,13.23,18.87,16.41
8/09/2014 9:30:00 AM,14.45,3397,14102,13.01,18.9,15.43
8/09/2014 9:15:00 AM,14.35,3398,14183,12.84,18.94,14.5
8/09/2014 9:00:00 AM,14.31,3398,14176,12.72,18.98,13.79
8/09/2014 8:45:00 AM,14.29,3397,14250,12.64,19.01,13.29
8/09/2014 8:30:00 AM,14.3,3398,14297,12.6,19.05,12.6
8/09/2014 8:15:00 AM,14.33,3397,14290,12.6,19.09,12.01
8/09/2014 8:00:00 AM,14.38,3395,14358,12.61,19.12,11.73
8/09/2014 7:45:00 AM,14.45,3397,14391,12.66,19.17,11.46
8/09/2014 7:30:00 AM,14.52,3395,14371,12.72,19.2,11.24
8/09/2014 7:15:00 AM,14.62,3392,14405,12.81,19.25,11.05
8/09/2014 7:00:00 AM,14.72,3395,14250,12.92,19.28,10.9
8/09/2014 6:45:00 AM,14.83,3395,14076,13.04,19.32,10.81
8/09/2014 6:30:00 AM,14.93,3395,13747,13.17,19.35,10.78
8/09/2014 6:15:00 AM,15.05,3395,13350,13.3,19.38,10.82
8/09/2014 6:00:00 AM,15.16,3395,13216,13.44,19.42,10.89
8/09/2014 5:45:00 AM,15.27,3395,13156,13.59,19.45,10.99
8/09/2014 5:30:00 AM,15.38,3395,13102,13.73,19.49,11.12
8/09/2014 5:15:00 AM,15.48,3395,13115,13.88,19.51,11.26
8/09/2014 5:00:00 AM,15.58,3395,13122,14.02,19.54,11.42
8/09/2014 4:45:00 AM,15.69,3395,13135,14.17,19.58,11.61
8/09/2014 4:30:00 AM,15.8,3395,13142,14.3,19.61,11.78
8/09/2014 4:15:00 AM,15.91,3395,13149,14.45,19.64,11.95
8/09/2014 4:00:00 AM,16.01,3394,13156,14.59,19.67,12.11
8/09/2014 3:45:00 AM,16.11,3397,13169,14.73,19.7,12.28
8/09/2014 3:30:00 AM,16.22,3395,13169,14.87,19.73,12.46
8/09/2014 3:15:00 AM,16.33,3395,13169,15,19.76,12.64
8/09/2014 3:00:00 AM,16.43,3395,13182,15.14,19.79,12.79
8/09/2014 2:45:00 AM,16.53,3397,13189,15.28,19.81,12.92
8/09/2014 2:30:00 AM,16.63,3397,13196,15.43,19.84,13.09
8/09/2014 2:15:00 AM,16.74,3395,13203,15.56,19.86,13.25
8/09/2014 2:00:00 AM,16.84,3397,13209,15.7,19.89,13.41
8/09/2014 1:45:00 AM,16.94,3395,13209,15.84,19.91,13.57
8/09/2014 1:30:00 AM,17.05,3395,13209,15.98,19.92,13.73
8/09/2014 1:15:00 AM,17.15,3391,13189,16.11,19.95,13.91
8/09/2014 1:00:00 AM,17.24,3397,13229,16.24,19.97,14.09
8/09/2014 12:45:00 AM,17.34,3397,13229,16.37,19.99,14.26
8/09/2014 12:30:00 AM,17.45,3397,13236,16.49,20.01,14.42
8/09/2014 12:15:00 AM,17.55,3397,13243,16.62,20.01,14.59
8/09/2014 12:00:00 AM,17.66,3397,13243,16.75,20.02,14.78
7/09/2014 11:45:00 PM,17.77,3397,13243,16.89,20.04,14.91
7/09/2014 11:30:00 PM,17.9,3397,13250,17.05,20.06,14.94
7/09/2014 11:15:00 PM,18.02,3397,13256,17.22,20.06,14.96
7/09/2014 11:00:00 PM,18.15,3397,13256,17.4,20.06,15.03
7/09/2014 10:45:00 PM,18.26,3397,13270,17.59,20.07,15.13
7/09/2014 10:30:00 PM,18.4,3398,13263,17.79,20.08,15.26
7/09/2014 10:15:00 PM,18.53,3398,13263,18,20.09,15.43
7/09/2014 10:00:00 PM,18.67,3398,13276,18.2,20.08,15.63
7/09/2014 9:45:00 PM,18.79,3398,13270,18.41,20.08,15.84
7/09/2014 9:30:00 PM,18.9,3398,13276,18.64,20.08,16.06
7/09/2014 9:15:00 PM,19.04,3398,13283,18.88,20.06,16.28
7/09/2014 9:00:00 PM,19.17,3398,13283,19.12,20.06,16.52
7/09/2014 8:45:00 PM,19.31,3398,13283,19.36,20.06,16.76
7/09/2014 8:30:00 PM,19.45,3397,13290,19.61,20.05,17.03
7/09/2014 8:15:00 PM,19.58,3398,13283,19.85,20.02,17.31
7/09/2014 8:00:00 PM,19.71,3395,13290,20.1,20.01,17.61
7/09/2014 7:45:00 PM,19.84,3398,13297,20.33,19.99,17.93
7/09/2014 7:30:00 PM,19.95,3397,13297,20.56,19.98,18.25
7/09/2014 7:15:00 PM,20.06,3398,13303,20.79,19.96,18.6
7/09/2014 7:00:00 PM,20.16,3395,13317,21,19.93,18.95
7/09/2014 6:45:00 PM,20.25,3399,13417,21.19,19.91,19.31
7/09/2014 6:30:00 PM,20.32,3399,13632,21.37,19.89,19.68
7/09/2014 6:15:00 PM,20.39,3398,13847,21.52,19.86,20.05
7/09/2014 6:00:00 PM,20.44,3397,14049,21.66,19.83,20.41
7/09/2014 5:45:00 PM,20.47,3399,14136,21.78,19.8,20.77
7/09/2014 5:30:00 PM,20.47,3399,14143,21.9,19.78,21.03
7/09/2014 5:15:00 PM,20.47,3399,14143,21.99,19.76,21.22
7/09/2014 5:00:00 PM,20.45,3399,14149,22.05,19.72,21.52
7/09/2014 4:45:00 PM,20.4,3397,14062,22.06,19.7,21.9
